,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,group_size,night_total
141,tour_1171,canada,45-64,Children,3,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,0,No comments,3000000.0,4,21
142,tour_1172,australia,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,7,3,Credit Card,1,"Wonderful Country, Landscape, Nature",26779930.0,2,10
143,tour_1173,belgium,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Credit Card,1,Friendly People,1400000.0,2,5
144,tour_1174,canada,25-44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,0,Cash,0,Friendly People,778930.0,1,13
145,tour_1175,belgium,1-24,Friends/Relatives,3,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,0,1,1,0,0,0,0,13,10,Cash,1,No comments,14750645.0,4,23
146,tour_1176,japan,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,0,0,0,13,0,Cash,1, Wildlife,5138250.0,1,13
147,tour_1178,united states of america,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,7,21,Cash,1,No comments,331500.0,1,28
148,tour_1179,norway,25-44,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Credit Card,0,"Wonderful Country, Landscape, Nature",1657500.0,1,7
149,tour_118,kenya,25-44,Friends/Relatives,3,0,Other,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Satisfies and Hope Come Back,690000.0,3,2
150,tour_1181,netherlands,1-24,Alone,1,0,Volunteering,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,0,0,0,50,5,Cash,1,Friendly People,15147777.75,1,55
151,tour_1182,netherlands,45-64,Spouse and Children,4,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,10,5,Cash,1,Satisfies and Hope Come Back,36876612.5,5,15
152,tour_1183,united kingdom,1-24,Friends/Relatives,2,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Good service,3978000.0,2,2
153,tour_1184,netherlands,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1,Excellent Experience,663000.0,1,3
154,tour_1186,united states of america,1-24,Alone,1,0,Volunteering,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,14,0,Cash,1,Friendly People,1657500.0,1,14
155,tour_1188,switzerland,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,11,1,Credit Card,1, Wildlife,33481500.0,2,12
156,tour_1190,netherlands,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,0,1,1,1,0,10,5,Cash,1, Wildlife,9282000.0,2,15
157,tour_1191,united kingdom,1-24,Friends/Relatives,2,0,Scientific and Academic,Wildlife tourism,others,1,0,1,1,1,1,0,1,14,0,Cash,1,Friendly People,1132600.0,2,14
158,tour_1192,united states of america,45-64,Spouse and Children,2,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,1,Good service,8287500.0,3,10
159,tour_1193,netherlands,25-44,Friends/Relatives,2,0,Business,Wildlife tourism,others,1,0,1,1,1,0,0,0,5,0,Credit Card,1,Friendly People,2000000.0,2,5
160,tour_1194,bulgaria,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,2,Cash,0,No comments,883447.5,1,5
161,tour_1195,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,7,0,Cash,0,Friendly People,1160250.0,1,7
162,tour_1196,netherlands,65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,20,6,Cash,1, Wildlife,4538660.0,2,26
163,tour_1197,australia,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,2,Cash,1,No comments,2269330.0,1,15
164,tour_1198,japan,45-64,Alone,0,1,Meetings and Conference,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Excellent Experience,1160250.0,1,2
165,tour_12,south africa,25-44,Friends/Relatives,0,3,Scientific and Academic,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,7,Cash,1,Friendly People,3900000.0,3,14
166,tour_1200,pakistan,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,165750.0,1,2
167,tour_1201,greece,25-44,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,17,0,Cash,1,Good service,3403995.0,1,17
168,tour_1202,netherlands,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,1,1,1,10,4,Cash,0,Friendly People,26520000.0,4,14
169,tour_1203,india,25-44,Friends/Relatives,0,2,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,2,Credit Card,1,Friendly People,2486250.0,2,2
170,tour_1205,united states of america,25-44,Spouse,0,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,1,0,1,0,5,4,Credit Card,0,Excellent Experience,1657500.0,0,9
171,tour_1207,south africa,45-64,Alone,0,1,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,1740375.0,1,1
172,tour_1208,germany,25-44,Friends/Relatives,2,0,Leisure and Holidays,Cultural tourism,Trade fair,0,0,0,0,0,0,0,0,13,5,Cash,1,Friendly People,9077320.0,2,18
173,tour_1209,united kingdom,45-64,Alone,1,0,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,6,0,Cash,0,Friendly People,1906125.0,1,6
174,tour_121,pakistan,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,50,0,Cash,1,Friendly People,564250.0,1,50
175,tour_1210,united kingdom,45-64,Friends/Relatives,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,7,Cash,1,Excellent Experience,34039950.0,4,14
176,tour_1211,france,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,14,Cash,1,Excellent Experience,7942655.0,4,26
177,tour_1212,mauritius,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,inflight magazines,0,0,0,0,0,0,0,0,4,0,Cash,1,Good service,886762.5,1,4
178,tour_1213,spain,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,0,1,1,1,13,5,Cash,1, Wildlife,31770620.0,2,18
179,tour_1214,united kingdom,25-44,Alone,1,0,Volunteering,Wildlife tourism,others,0,0,0,0,0,0,0,0,36,5,Cash,1, Wildlife,2000000.0,1,41
180,tour_1215,rwanda,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1160250.0,1,3
181,tour_1216,united kingdom,25-44,Friends/Relatives,2,4,Volunteering,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,43,0,Cash,0,Friendly People,8535150.0,6,43
182,tour_1217,united kingdom,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,1,0,0,4,0,Cash,0,Friendly People,1060800.0,1,4
183,tour_1219,united states of america,1-24,Alone,0,1,Volunteering,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,3,Cash,1,"Wonderful Country, Landscape, Nature",1110525.0,1,5
184,tour_122,united kingdom,45-64,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,0,Cash,0,No comments,828750.0,1,5
185,tour_1220,south africa,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,936912.8,2,1
186,tour_1221,spain,25-44,Friends/Relatives,5,2,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,5,Credit Card,1,"Wonderful Country, Landscape, Nature",20884500.0,7,5
187,tour_1222,germany,25-44,Alone,1,0,Leisure and Holidays,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,0,Friendly People,1134665.0,1,10
188,tour_1224,rwanda,45-64,Alone,0,1,Other,Mountain climbing,others,0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,400000.0,1,5
189,tour_1226,belgium,1-24,Friends/Relatives,3,0,Volunteering,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,1,9,14,Cash,1,No comments,11119717.0,3,23
190,tour_123,italy,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,15,0,Cash,1,"Wonderful Country, Landscape, Nature",17019975.0,2,15
191,tour_1230,drc,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,1,"Wonderful Country, Landscape, Nature",116025.0,1,5
192,tour_1231,switzerland,1-24,Friends/Relatives,2,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,2,Cash,1,No comments,2635425.0,2,13
193,tour_1233,austria,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,11,Credit Card,0,No comments,7942655.0,1,24
194,tour_1234,spain,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,6,0,Cash,1,Friendly People,3574194.75,1,6
195,tour_1235,italy,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,6,6,Credit Card,1,"Wonderful Country, Landscape, Nature",5801250.0,2,12
196,tour_1238,china,25-44,Friends/Relatives,2,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,2,Cash,0,No comments,3315000.0,3,7
197,tour_1239,italy,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,0,0,0,7,4,Credit Card,1,Friendly People,22693300.0,2,11
198,tour_1241,south africa,25-44,Alone,0,1,Business,Mountain climbing,others,0,0,0,0,0,0,0,0,12,0,Cash,0,Friendly People,1989000.0,1,12
199,tour_1242,france,1-24,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,1,0,7,7,Cash,1, Wildlife,15580500.0,3,14
200,tour_1244,zambia,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,6,0,Cash,1, Wildlife,4806750.0,1,6
201,tour_1245,united states of america,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,3,Credit Card,0,Friendly People,5403450.0,2,15
202,tour_1246,uae,25-44,Alone,0,1,Business,Mountain climbing,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,3,0,Credit Card,0,No comments,6630000.0,1,3
203,tour_1247,united states of america,45-64,Alone,1,0,Meetings and Conference,Cultural tourism,others,0,0,0,0,0,0,0,0,9,0,Cash,1,Good service,4143750.0,1,9
204,tour_1248,france,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,6,Cash,0,"Wonderful Country, Landscape, Nature",7034923.0,1,20
205,tour_1249,south africa,45-64,Alone,0,1,Business,Bird watching,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Credit Card,1,No comments,530400.0,1,1
206,tour_1252,france,45-64,Spouse and Children,3,2,Leisure and Holidays,Beach tourism,"Friends, relatives",1,0,1,1,0,1,1,0,7,2,Credit Card,1,Friendly People,24862500.0,5,9
207,tour_1253,south africa,25-44,Friends/Relatives,1,1,Business,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,3978000.0,2,5
208,tour_1254,germany,45-64,Spouse and Children,1,3,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",1,1,0,1,1,0,0,0,10,0,Cash,1,Excellent Experience,12254382.0,4,10
209,tour_1256,south africa,65+,Alone,0,1,Business,Diving and Sport Fishing,"Friends, relatives",0,1,0,0,0,0,0,0,4,0,Credit Card,0,Friendly People,3149250.0,1,4
210,tour_1259,united kingdom,45-64,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,1,0,0,0,1,13,Credit Card,0,Friendly People,20199855.0,4,14
211,tour_126,south africa,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Credit Card,1,Friendly People,330000.0,1,4
212,tour_1260,congo,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Good service,505000.0,1,4
213,tour_1261,uae,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,4,1,Cash,1, Wildlife,828750.0,1,5
214,tour_1262,new zealand,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,0,1,1,1,0,0,0,3,3,Cash,1, Wildlife,504000.0,2,6
215,tour_1263,united kingdom,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,14,9,Cash,1, Wildlife,1823250.0,2,23
216,tour_1265,south africa,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,10,0,Cash,1,"Wonderful Country, Landscape, Nature",4972500.0,1,10
217,tour_1267,south africa,25-44,Alone,0,1,Meetings and Conference,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Credit Card,0,Friendly People,1617720.0,1,3
218,tour_1271,south africa,65+,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1,"Wonderful Country, Landscape, Nature",828750.0,1,3
219,tour_1273,india,45-64,Friends/Relatives,2,6,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Cash,0,"Wonderful Country, Landscape, Nature",2486250.0,8,3
220,tour_1274,united states of america,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,3,Cash,1, Wildlife,7458750.0,1,9
221,tour_1275,italy,65+,Friends/Relatives,2,5,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,0,1,0,0,0,12,4,Cash,1,"Wonderful Country, Landscape, Nature",9304253.0,7,16
222,tour_1276,united states of america,45-64,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Credit Card,1,Friendly People,2486250.0,1,21
223,tour_1278,malawi,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",1,1,1,1,0,0,0,0,2,0,Cash,0,Friendly People,2486250.0,1,2
224,tour_1279,united kingdom,25-44,Spouse and Children,3,1,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,16,0,Cash,0,Excellent Experience,8535150.0,4,16
225,tour_128,india,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,6,Cash,0,No comments,3315000.0,1,9
226,tour_1281,united states of america,45-64,Friends/Relatives,5,5,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,2,Cash,1,Friendly People,1160250.0,10,13
227,tour_1282,germany,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,6,Credit Card,1,Friendly People,2269330.0,2,12
228,tour_1286,united kingdom,25-44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,3,Cash,1,No comments,331500.0,1,14
229,tour_1287,brazil,45-64,Children,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,4,5,Credit Card,1,Excellent Experience,27231960.0,2,9
230,tour_1289,kenya,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,497250.0,1,2
231,tour_129,south africa,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Credit Card,0,Friendly People,663000.0,1,2
232,tour_1290,spain,45-64,Spouse and Children,4,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,10,3,Cash,1, Wildlife,12867101.1,5,13
233,tour_1291,united kingdom,1-24,Alone,1,0,Volunteering,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,1,Friendly People,635162.0,1,12
234,tour_1294,france,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,4,Cash,1,No comments,15994875.0,2,13
235,tour_1295,spain,25-44,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,0,0,20,0,Cash,1, Wildlife,19890000.0,4,20
236,tour_1296,netherlands,45-64,Spouse and Children,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,2,Cash,1,No comments,86190000.0,5,6
237,tour_1298,italy,45-64,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,12,12,Cash,1,No comments,24862500.0,2,24
238,tour_13,oman,25-44,Friends/Relatives,0,3,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,19,0,Cash,0,No comments,6630000.0,3,19
239,tour_1302,australia,1-24,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,1,Friendly People,994500.0,1,10
240,tour_1303,switzerland,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,1,1,0,9,5,Credit Card,0, Wildlife,11271000.0,2,14
241,tour_1304,germany,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Cash,1, Wildlife,215475.0,2,1
242,tour_1305,egypt,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,994500.0,1,4
243,tour_1306,germany,25-44,Friends/Relatives,1,5,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,10,3,Cash,1, Wildlife,20718750.0,6,13
244,tour_1308,united states of america,45-64,Alone,0,1,Volunteering,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,460000.0,1,5
245,tour_1309,kenya,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,580125.0,1,3
246,tour_1310,switzerland,1-24,Friends/Relatives,12,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,16,2,Cash,1,"Wonderful Country, Landscape, Nature",21961875.0,13,18
247,tour_1311,india,45-64,Alone,0,1,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,828750.0,1,2
248,tour_1312,sweden,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,2,Cash,1, Wildlife,5690100.0,1,15
249,tour_1313,united states of america,65+,Spouse,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,66,6,Credit Card,1,Friendly People,6807990.0,2,72
250,tour_1314,portugal,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,1,7,6,Credit Card,1,Excellent Experience,6630000.0,2,13
251,tour_1315,india,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,31,0,Cash,0,Friendly People,2237625.0,1,31
252,tour_1316,korea,25-44,Alone,1,0,Business,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,2,0,Cash,0,No comments,5884125.0,1,2
253,tour_1319,germany,25-44,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,4,Cash,1, Wildlife,1657500.0,2,14
254,tour_132,united states of america,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,6630000.0,1,4
255,tour_1321,italy,25-44,Alone,0,1,Business,Mountain climbing,"Radio, TV, Web",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,994500.0,1,4
256,tour_1324,united states of america,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,12,3,Cash,0,Friendly People,8884200.0,1,15
257,tour_1325,united kingdom,45-64,Spouse and Children,2,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,7,0,Cash,1,Friendly People,663000.0,6,7
258,tour_1326,united kingdom,1-24,Friends/Relatives,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,0, Wildlife,7112625.0,2,12
259,tour_1327,france,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,13,0,Cash,1,"Wonderful Country, Landscape, Nature",1000000.0,2,13
260,tour_1328,kenya,25-44,Alone,0,1,Meetings and Conference,Bird watching,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,600015.0,1,2
261,tour_1329,italy,45-64,Alone,0,1,Other,Wildlife tourism,others,0,0,0,0,0,0,0,0,5,0,Credit Card,0,Friendly People,994500.0,1,5
262,tour_133,france,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,15,0,Cash,1,"Wonderful Country, Landscape, Nature",3315000.0,1,15
263,tour_1330,sweden,45-64,Alone,0,1,Meetings and Conference,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,1,Cash,1, Wildlife,2486250.0,1,12
264,tour_1331,france,45-64,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,7,Cash,1,Friendly People,52194590.0,3,21
265,tour_1332,uganda,25-44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,1,Friendly People,828750.0,1,30
266,tour_1333,belgium,1-24,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,226933.0,1,21
267,tour_1334,spain,25-44,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,10,5,Cash,1,Friendly People,3315000.0,3,15
268,tour_1335,south africa,45-64,Alone,0,1,Business,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,0,Cash,0,Friendly People,1657500.0,1,10
269,tour_1336,united states of america,25-44,Spouse,1,1,Volunteering,Hunting tourism,others,0,0,0,0,0,0,0,0,19,6,Cash,0,Friendly People,4143750.0,2,25
