,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,group_size,night_total
146,tour_15,UNITED KINGDOM,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,16,7,Cash,1,Friendly People,2,23
147,tour_1502,SWITZERLAND,45-64,Children,0,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Credit Card,0,No comments,2,30
148,tour_1503,BRAZIL,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,1,1,1,0,10,3,Cash,1,"Wonderful Country, Landscape, Nature",1,13
149,tour_1515,SPAIN,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,5,0,Cash,1,"Wonderful Country, Landscape, Nature",2,5
150,tour_1517,ITALY,25-44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,1,0,1,1,0,10,10,Cash,1, Wildlife,4,20
151,tour_1521,QATAR,24-Jan,Alone,1,0,Scientific and Academic,Hunting tourism,others,1,0,1,1,1,1,0,0,12,0,Cash,1,"Wonderful Country, Landscape, Nature",1,12
152,tour_1522,SOUTH AFRICA,45-64,Alone,0,1,Business,Wildlife tourism,inflight magazines,0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,1,1
153,tour_1523,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,4,Cash,1, Wildlife,2,9
154,tour_1527,BELGIUM,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,15,5,Cash,1,"Wonderful Country, Landscape, Nature",1,20
155,tour_153,KENYA,45-64,Alone,1,0,Business,Bird watching,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,2,Credit Card,1,Friendly People,1,6
156,tour_1532,UNITED STATES OF AMERICA,45-64,Children,2,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,10,0,Cash,1,Friendly People,2,10
157,tour_1535,UKRAINE,24-Jan,Alone,0,1,Visiting Friends and Relatives,business,"Friends, relatives",0,0,0,0,0,0,0,0,17,0,Cash,1, Wildlife,1,17
158,tour_1539,AUSTRALIA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,7,0,Cash,1,Friendly People,2,7
159,tour_154,DENMARK,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,1,1,1,1,1,0,9,5,Cash,1,"Wonderful Country, Landscape, Nature",2,14
160,tour_1540,FINLAND,24-Jan,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,160,4,Cash,1,Friendly People,1,164
161,tour_1544,ITALY,45-64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,5,Cash,1,No comments,2,10
162,tour_1546,SPAIN,25-44,Alone,1,0,Volunteering,Cultural tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,10,0,Cash,1, Wildlife,1,10
163,tour_1549,ROMANIA,25-44,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,5,Cash,0,Good service,2,6
164,tour_1552,UNITED KINGDOM,24-Jan,Alone,1,0,Volunteering,Wildlife tourism,others,1,0,1,1,1,1,1,1,29,4,Credit Card,1,Friendly People,1,33
165,tour_1553,UNITED STATES OF AMERICA,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",1,0,1,1,1,1,1,0,12,0,Cash,1, Wildlife,1,12
166,tour_1554,DRC,24-Jan,Alone,0,1,Meetings and Conference,Hunting tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,20,1,Cash,1,Good service,1,21
167,tour_1557,FINLAND,25-44,Friends/Relatives,1,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,7,0,Cash,1,Friendly People,2,7
168,tour_1566,UNITED STATES OF AMERICA,25-44,Friends/Relatives,0,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",0,1,1,1,0,1,1,0,17,2,Cash,1,Good service,2,19
169,tour_1568,CHINA,25-44,Alone,0,1,Leisure and Holidays,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
170,tour_1569,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,13,0,Cash,1,No comments,2,13
171,tour_158,INDIA,45-64,Friends/Relatives,0,3,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,3,2
172,tour_1583,NETHERLANDS,45-64,Friends/Relatives,10,10,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,0,0,0,0,0,0,0,0,Cash,1,Friendly People,20,0
173,tour_1584,PORTUGAL,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,0,Cash,1, Wildlife,2,6
174,tour_1588,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,22,0,Cash,0,Friendly People,2,22
175,tour_159,GERMANY,25-44,Spouse and Children,3,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,0,1,0,0,15,4,Cash,1, Wildlife,6,19
176,tour_1594,FRANCE,24-Jan,Alone,0,1,Volunteering,Cultural tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,26,0,Cash,1,Good service,1,26
177,tour_1595,AUSTRALIA,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",1,0,1,1,1,0,1,0,10,0,Cash,0,Friendly People,1,10
178,tour_160,UNITED KINGDOM,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,14,9,Credit Card,1,Friendly People,2,23
179,tour_1603,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1,Friendly People,2,7
180,tour_1608,UNITED STATES OF AMERICA,65+,Alone,0,1,Business,Wildlife tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,6,0,Cash,1,No comments,1,6
181,tour_161,KENYA,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,5,0,Credit Card,1,Friendly People,1,5
182,tour_1611,FRANCE,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,0,5,0,Cash,1,Good service,1,5
183,tour_1615,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,7,7,Cash,1,No comments,2,14
184,tour_1622,HUNGARY,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,9,5,Cash,1,No comments,1,14
185,tour_1624,UNITED STATES OF AMERICA,24-Jan,Friends/Relatives,2,0,Volunteering,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,20,0,Cash,1, Wildlife,2,20
186,tour_1625,UNITED STATES OF AMERICA,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",1,1,1,1,1,1,1,1,12,2,Cash,1,Excellent Experience,1,14
188,tour_1630,RWANDA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
189,tour_1632,UNITED STATES OF AMERICA,45-64,Friends/Relatives,1,1,Scientific and Academic,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,0,1,1,0,0,7,0,Cash,0, Wildlife,2,7
190,tour_1637,UNITED STATES OF AMERICA,45-64,Children,2,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,0,1,1,1,5,0,Credit Card,1,Friendly People,2,5
191,tour_164,CHINA,25-44,Alone,0,1,Business,Mountain climbing,"Travel, agent, tour operator",1,0,1,1,0,0,0,0,4,0,Cash,1,No comments,1,4
192,tour_1641,KENYA,45-64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Excellent Experience,2,3
193,tour_1643,UNITED STATES OF AMERICA,65+,Friends/Relatives,10,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,0,Cash,0, Wildlife,14,12
194,tour_1649,UNITED KINGDOM,45-64,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,12,0,Cash,1,Friendly People,1,12
195,tour_1650,FRANCE,25-44,Friends/Relatives,2,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Cash,1,Friendly People,4,5
196,tour_1651,UNITED STATES OF AMERICA,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,14,0,Credit Card,1,Friendly People,1,14
197,tour_1654,ITALY,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0,No comments,1,6
198,tour_1657,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,10,0,Cash,1,Friendly People,2,10
199,tour_1660,UNITED STATES OF AMERICA,45-64,Alone,1,0,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,2,0,Credit Card,1,Friendly People,1,2
200,tour_1668,AUSTRIA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,6,Cash,1,Friendly People,2,7
201,tour_167,SINGAPORE,25-44,Friends/Relatives,1,5,Meetings and Conference,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Credit Card,0,No comments,6,9
202,tour_1674,FRANCE,45-64,Spouse and Children,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,10,0,Cash,1,Excellent Experience,2,10
203,tour_1676,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,5,0,Credit Card,0,Friendly People,2,5
204,tour_1680,CHINA,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,9,4,Credit Card,1,No comments,2,13
205,tour_1682,NETHERLANDS,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,10,0,Cash,1, Wildlife,2,10
206,tour_1689,BOTSWANA,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,1,4
207,tour_1695,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,3,Cash,1, Wildlife,2,10
208,tour_1696,ZIMBABWE,45-64,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Credit Card,0,"Wonderful Country, Landscape, Nature",1,5
209,tour_1699,NETHERLANDS,45-64,Spouse,2,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,0,0,0,13,Cash,1,"Wonderful Country, Landscape, Nature",2,13
210,tour_1704,UGANDA,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,1,4
211,tour_171,SOUTH AFRICA,25-44,Alone,0,1,Business,Hunting tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,10,0,Cash,0,Friendly People,1,10
212,tour_1711,UGANDA,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0, Wildlife,1,4
213,tour_1717,SWITZERLAND,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,3,6,Cash,1,Friendly People,2,9
214,tour_1718,ITALY,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,20,Cash,0,"Wonderful Country, Landscape, Nature",1,20
215,tour_1734,UNITED STATES OF AMERICA,24-Jan,Friends/Relatives,7,3,Scientific and Academic,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,14,0,Cash,1, Wildlife,10,14
216,tour_1743,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,6,Cash,1,Friendly People,2,20
217,tour_1744,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,3,0,Cash,1, Wildlife,2,3
218,tour_1745,UNITED STATES OF AMERICA,45-64,Spouse,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,7,4,Cash,1,Friendly People,1,11
219,tour_175,SPAIN,25-44,Friends/Relatives,1,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,15,4,Cash,1,No comments,4,19
220,tour_1754,FRANCE,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,0,0,0,0,1,0,12,0,Cash,1,Good service,2,12
221,tour_1759,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,0,Cash,1, Wildlife,2,12
222,tour_1766,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1,Excellent Experience,2,6
223,tour_177,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,1,0,1,1,0,9,0,Cash,0, Wildlife,2,9
224,tour_1770,UNITED STATES OF AMERICA,45-64,Spouse and Children,3,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,0,Credit Card,1, Wildlife,6,6
225,tour_1772,SWITZERLAND,25-44,Children,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,1,1,0,1,0,0,2,0,Cash,1, Wildlife,2,2
226,tour_1773,UNITED STATES OF AMERICA,45-64,Friends/Relatives,2,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,0,Cash,1,Friendly People,5,11
227,tour_1777,IRELAND,45-64,Alone,1,0,Leisure and Holidays,Bird watching,Trade fair,1,0,0,0,0,0,0,0,6,0,Credit Card,0,Friendly People,1,6
228,tour_178,INDIA,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,4,Cash,0, Wildlife,1,4
229,tour_179,UNITED KINGDOM,45-64,Alone,0,1,Business,Wildlife tourism,inflight magazines,0,0,0,0,0,0,0,0,3,0,Credit Card,0,No comments,1,3
230,tour_1792,UNITED STATES OF AMERICA,65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,1,1,1,0,9,2,Cash,1, Wildlife,2,11
231,tour_1793,FRANCE,25-44,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,9,0,Cash,1, Wildlife,4,9
232,tour_1796,CANADA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,1,1,1,6,0,Credit Card,1,Friendly People,2,6
233,tour_1804,UNITED KINGDOM,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,9,0,Cash,1, Wildlife,1,9
234,tour_1809,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,7,Cash,1,Excellent Experience,2,7
235,tour_1815,FINLAND,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Radio, TV, Web",1,1,0,0,0,0,0,0,3,0,Credit Card,0,No comments,1,3
236,tour_1819,UNITED KINGDOM,25-44,Spouse,1,1,Volunteering,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,22,7,Cash,1,Friendly People,2,29
237,tour_1820,UNITED STATES OF AMERICA,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,10,0,Cash,1, Wildlife,1,10
238,tour_1826,UNITED KINGDOM,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,6,Credit Card,1,Friendly People,2,12
240,tour_183,SWEDEN,65+,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,7,Cash,1,Excellent Experience,2,14
241,tour_1830,SWITZERLAND,65+,Spouse and Children,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1,No comments,2,7
242,tour_1834,SPAIN,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,0,1,1,0,7,0,Cash,1,Excellent Experience,1,7
243,tour_1836,CANADA,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,0,0,0,1,0,6,4,Cash,1,Good service,1,10
244,tour_1839,ITALY,45-64,Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,4,Credit Card,0,Excellent Experience,3,9
245,tour_1843,CANADA,45-64,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,0,1,1,1,0,10,7,Cash,1, Wildlife,4,17
246,tour_1846,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,12,0,Cash,1,Friendly People,2,12
247,tour_1849,SWITZERLAND,45-64,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,11,3,Cash,1,"Wonderful Country, Landscape, Nature",3,14
248,tour_1856,FRANCE,25-44,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,0,1,0,10,5,Cash,1, Wildlife,4,15
249,tour_1863,UNITED STATES OF AMERICA,45-64,Friends/Relatives,2,0,Leisure and Holidays,Conference tourism,"Friends, relatives",1,0,1,1,1,1,0,0,10,0,Cash,1,Friendly People,2,10
250,tour_1864,FRANCE,25-44,Friends/Relatives,5,3,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,1,No comments,8,12
251,tour_1865,UNITED KINGDOM,24-Jan,Alone,1,0,Volunteering,Wildlife tourism,others,1,0,1,1,1,0,0,1,25,0,Cash,1,"Wonderful Country, Landscape, Nature",1,25
252,tour_1868,GERMANY,25-44,Friends/Relatives,2,0,Meetings and Conference,Wildlife tourism,"Friends, relatives",1,0,1,1,0,0,1,0,2,0,Cash,0,No comments,2,2
253,tour_1874,FRANCE,25-44,Alone,0,1,Scientific and Academic,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,2,Cash,1,No comments,1,9
254,tour_1879,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,10,0,Cash,1, Wildlife,2,10
255,tour_188,UNITED KINGDOM,25-44,Alone,0,1,Meetings and Conference,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,16,0,Cash,0,Friendly People,1,16
256,tour_1888,UNITED KINGDOM,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,1,1
257,tour_1889,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,13,0,Credit Card,1, Wildlife,2,13
258,tour_1892,FRANCE,25-44,Friends/Relatives,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,6,Cash,1, Wildlife,3,12
259,tour_1894,FRANCE,45-64,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1,Good service,1,6
260,tour_1901,SPAIN,25-44,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,13,0,Credit Card,1,Friendly People,2,13
261,tour_1903,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,16,0,Cash,1, Wildlife,2,16
262,tour_191,UNITED STATES OF AMERICA,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,0,Cash,1,Friendly People,4,11
263,tour_1910,CANADA,24-Jan,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,0,Cash,1,No comments,1,14
264,tour_1912,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,11,0,Cash,0,Friendly People,2,11
265,tour_1924,SWEDEN,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,11,0,Cash,1,"Wonderful Country, Landscape, Nature",2,11
266,tour_1928,UNITED KINGDOM,25-44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,4,9,Cash,1, Wildlife,4,13
267,tour_1932,AUSTRALIA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,14,4,Cash,1,Friendly People,2,18
268,tour_1939,CANADA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,1,4,0,Cash,1, Wildlife,2,4
269,tour_1948,SPAIN,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,1,0,5,3,Cash,1,Friendly People,2,8
270,tour_1951,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,3,Credit Card,1, Wildlife,2,8
271,tour_1952,FRANCE,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,0,1,1,1,1,0,5,0,Cash,1,"Wonderful Country, Landscape, Nature",2,5
272,tour_1954,ITALY,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,7,0,Cash,1,"Wonderful Country, Landscape, Nature",1,7
273,tour_1955,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,6,0,Credit Card,1,Friendly People,2,6
274,tour_1957,RWANDA,45-64,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,1,1,0,1,1,0,7,0,Cash,1,No comments,2,7
275,tour_196,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,4,Credit Card,1, Wildlife,2,8
276,tour_1964,UNITED KINGDOM,25-44,Children,2,3,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,5,5
277,tour_1966,AUSTRALIA,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,3,0,Cash,1,Friendly People,2,3
278,tour_1976,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,0,Cash,1,Friendly People,2,4
279,tour_198,UGANDA,45-64,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,5,0,Credit Card,1,No comments,1,5
280,tour_1983,UNITED STATES OF AMERICA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,4,0,Cash,1,Friendly People,1,4
281,tour_1984,BELGIUM,45-64,Children,1,2,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,7,4,Credit Card,1,"Wonderful Country, Landscape, Nature",3,11
282,tour_1987,AUSTRALIA,65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,2,6
283,tour_1989,NETHERLANDS,24-Jan,Alone,1,0,Volunteering,Wildlife tourism,"Radio, TV, Web",1,0,1,1,0,1,1,0,7,0,Cash,1,"Wonderful Country, Landscape, Nature",1,7
284,tour_199,NORWAY,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",1,1,0,0,1,0,1,0,4,0,Credit Card,0,Friendly People,1,4
285,tour_1990,CHINA,45-64,Alone,0,1,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
286,tour_1991,BRAZIL,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,1,5,4,Cash,1,Excellent Experience,2,9
287,tour_1992,UNITED KINGDOM,25-44,Children,1,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,"Wonderful Country, Landscape, Nature",2,7
288,tour_1994,UNITED KINGDOM,25-44,Friends/Relatives,1,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1,Good service,3,7
